building_type,season,fuel,daytype,hour,load
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,23,0.8942
SMALLOFFICE,FALL,GAS,WEEKEND,0,1.1161
SMALLOFFICE,FALL,GAS,WEEKEND,1,1.186
SMALLOFFICE,FALL,GAS,WEEKEND,2,1.4991
SMALLOFFICE,FALL,GAS,WEEKEND,3,2.0283
SMALLOFFICE,FALL,GAS,WEEKEND,4,2.3521
SMALLOFFICE,FALL,GAS,WEEKEND,5,2.6133
SMALLOFFICE,FALL,GAS,WEEKEND,6,2.8372
SMALLOFFICE,FALL,GAS,WEEKEND,7,2.8825
SMALLOFFICE,FALL,GAS,WEEKEND,8,2.9026
SMALLOFFICE,FALL,GAS,WEEKEND,9,2.9058
SMALLOFFICE,FALL,GAS,WEEKEND,10,2.9049
SMALLOFFICE,FALL,GAS,WEEKEND,11,2.9016
SMALLOFFICE,FALL,GAS,WEEKEND,12,2.8945
SMALLOFFICE,FALL,GAS,WEEKEND,13,2.8826
SMALLOFFICE,FALL,GAS,WEEKEND,14,2.8597
SMALLOFFICE,FALL,GAS,WEEKEND,15,2.813
SMALLOFFICE,FALL,GAS,WEEKEND,16,2.7414
SMALLOFFICE,FALL,GAS,WEEKEND,17,2.5843
SMALLOFFICE,FALL,GAS,WEEKEND,18,2.2447
SMALLOFFICE,FALL,GAS,WEEKEND,19,1.6283
SMALLOFFICE,FALL,GAS,WEEKEND,20,0.7909
SMALLOFFICE,FALL,GAS,WEEKEND,21,1.0299
SMALLOFFICE,FALL,GAS,WEEKEND,22,1.1109
SMALLOFFICE,FALL,GAS,WEEKEND,23,1.1109
SMALLOFFICE,FALL,GAS,WEEKDAY,0,0.7843
SMALLOFFICE,FALL,GAS,WEEKDAY,1,0.8453
SMALLOFFICE,FALL,GAS,WEEKDAY,2,1.3004
SMALLOFFICE,FALL,GAS,WEEKDAY,3,2.1478
SMALLOFFICE,FALL,GAS,WEEKDAY,4,2.5102
SMALLOFFICE,FALL,GAS,WEEKDAY,5,2.7897
SMALLOFFICE,FALL,GAS,WEEKDAY,6,3.2161
SMALLOFFICE,FALL,GAS,WEEKDAY,7,3.6409
SMALLOFFICE,FALL,GAS,WEEKDAY,8,3.8796
SMALLOFFICE,FALL,GAS,WEEKDAY,9,4.0322
SMALLOFFICE,FALL,GAS,WEEKDAY,10,4.0691
SMALLOFFICE,FALL,GAS,WEEKDAY,11,4.1122
SMALLOFFICE,FALL,GAS,WEEKDAY,12,4.2018
SMALLOFFICE,FALL,GAS,WEEKDAY,13,4.1575
SMALLOFFICE,FALL,GAS,WEEKDAY,14,4.0556
SMALLOFFICE,FALL,GAS,WEEKDAY,15,3.8811
SMALLOFFICE,FALL,GAS,WEEKDAY,16,3.656
SMALLOFFICE,FALL,GAS,WEEKDAY,17,3.3895
SMALLOFFICE,FALL,GAS,WEEKDAY,18,2.8703
SMALLOFFICE,FALL,GAS,WEEKDAY,19,2.0072
SMALLOFFICE,FALL,GAS,WEEKDAY,20,1.4071
SMALLOFFICE,FALL,GAS,WEEKDAY,21,0.8739
SMALLOFFICE,FALL,GAS,WEEKDAY,22,0.7845
SMALLOFFICE,FALL,GAS,WEEKDAY,23,0.7843
