building_type,season,fuel,daytype,hour,load
LARGEOFFICE,WINTER,ELECTRIC,WEEKDAY,8,2.5796
LARGEOFFICE,WINTER,ELECTRIC,WEEKDAY,9,2.6655
LARGEOFFICE,WINTER,ELECTRIC,WEEKDAY,10,2.6849
LARGEOFFICE,WINTER,ELECTRIC,WEEKDAY,11,2.6853
LARGEOFFICE,WINTER,ELECTRIC,WEEKDAY,12,2.6886
LARGEOFFICE,WINTER,ELECTRIC,WEEKDAY,13,2.6856
LARGEOFFICE,WINTER,ELECTRIC,WEEKDAY,14,2.6678
LARGEOFFICE,WINTER,ELECTRIC,WEEKDAY,15,2.5912
LARGEOFFICE,WINTER,ELECTRIC,WEEKDAY,16,2.4389
LARGEOFFICE,WINTER,ELECTRIC,WEEKDAY,17,2.2396
LARGEOFFICE,WINTER,ELECTRIC,WEEKDAY,18,1.9392
LARGEOFFICE,WINTER,ELECTRIC,WEEKDAY,19,1.6922
LARGEOFFICE,WINTER,ELECTRIC,WEEKDAY,20,1.5517
LARGEOFFICE,WINTER,ELECTRIC,WEEKDAY,21,1.4417
LARGEOFFICE,WINTER,ELECTRIC,WEEKDAY,22,1.3758
LARGEOFFICE,WINTER,ELECTRIC,WEEKDAY,23,1.3116
LARGEOFFICE,WINTER,GAS,WEEKEND,0,2.0493
LARGEOFFICE,WINTER,GAS,WEEKEND,1,2.0488
LARGEOFFICE,WINTER,GAS,WEEKEND,2,2.0489
LARGEOFFICE,WINTER,GAS,WEEKEND,3,2.0508
LARGEOFFICE,WINTER,GAS,WEEKEND,4,2.0577
LARGEOFFICE,WINTER,GAS,WEEKEND,5,2.0921
LARGEOFFICE,WINTER,GAS,WEEKEND,6,2.1858
LARGEOFFICE,WINTER,GAS,WEEKEND,7,2.3396
LARGEOFFICE,WINTER,GAS,WEEKEND,8,2.4394
LARGEOFFICE,WINTER,GAS,WEEKEND,9,2.4746
LARGEOFFICE,WINTER,GAS,WEEKEND,10,2.4833
LARGEOFFICE,WINTER,GAS,WEEKEND,11,2.4851
LARGEOFFICE,WINTER,GAS,WEEKEND,12,2.4779
LARGEOFFICE,WINTER,GAS,WEEKEND,13,2.458
LARGEOFFICE,WINTER,GAS,WEEKEND,14,2.4311
LARGEOFFICE,WINTER,GAS,WEEKEND,15,2.3942
LARGEOFFICE,WINTER,GAS,WEEKEND,16,2.3388
LARGEOFFICE,WINTER,GAS,WEEKEND,17,2.2501
LARGEOFFICE,WINTER,GAS,WEEKEND,18,2.137
LARGEOFFICE,WINTER,GAS,WEEKEND,19,2.0166
LARGEOFFICE,WINTER,GAS,WEEKEND,20,1.9961
LARGEOFFICE,WINTER,GAS,WEEKEND,21,2.0406
LARGEOFFICE,WINTER,GAS,WEEKEND,22,2.0506
LARGEOFFICE,WINTER,GAS,WEEKEND,23,2.0504
LARGEOFFICE,WINTER,GAS,WEEKDAY,0,1.9614
LARGEOFFICE,WINTER,GAS,WEEKDAY,1,1.9612
LARGEOFFICE,WINTER,GAS,WEEKDAY,2,1.9684
LARGEOFFICE,WINTER,GAS,WEEKDAY,3,2.0078
LARGEOFFICE,WINTER,GAS,WEEKDAY,4,2.0421
LARGEOFFICE,WINTER,GAS,WEEKDAY,5,2.1291
LARGEOFFICE,WINTER,GAS,WEEKDAY,6,2.3833
LARGEOFFICE,WINTER,GAS,WEEKDAY,7,2.8969
LARGEOFFICE,WINTER,GAS,WEEKDAY,8,3.1719
LARGEOFFICE,WINTER,GAS,WEEKDAY,9,3.2619
LARGEOFFICE,WINTER,GAS,WEEKDAY,10,3.2924
LARGEOFFICE,WINTER,GAS,WEEKDAY,11,3.3019
LARGEOFFICE,WINTER,GAS,WEEKDAY,12,3.2972
LARGEOFFICE,WINTER,GAS,WEEKDAY,13,3.2882
LARGEOFFICE,WINTER,GAS,WEEKDAY,14,3.2496
LARGEOFFICE,WINTER,GAS,WEEKDAY,15,3.1232
LARGEOFFICE,WINTER,GAS,WEEKDAY,16,2.8494
LARGEOFFICE,WINTER,GAS,WEEKDAY,17,2.5669
LARGEOFFICE,WINTER,GAS,WEEKDAY,18,2.3382
LARGEOFFICE,WINTER,GAS,WEEKDAY,19,2.1752
LARGEOFFICE,WINTER,GAS,WEEKDAY,20,2.039
LARGEOFFICE,WINTER,GAS,WEEKDAY,21,1.9764
LARGEOFFICE,WINTER,GAS,WEEKDAY,22,1.9651
LARGEOFFICE,WINTER,GAS,WEEKDAY,23,1.9628
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,0,1.2039
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,1,1.2029
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,2,1.2065
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,3,1.2195
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,4,1.2481
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,5,1.249
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,6,1.3381
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,7,1.438
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,8,1.5055
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,9,1.5328
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,10,1.5343
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,11,1.5205
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,12,1.4774
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,13,1.4372
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,14,1.3954
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,15,1.3592
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,16,1.3199
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,17,1.2776
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,18,1.2324
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,19,1.2546
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,20,1.2373
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,21,1.2247
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,22,1.2141
LARGEOFFICE,SPRING,ELECTRIC,WEEKEND,23,1.2189
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,0,1.2504
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,1,1.2496
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,2,1.2644
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,3,1.3539
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,4,1.5927
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,5,1.943
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,6,2.3515
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,7,2.5812
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,8,2.6838
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,9,2.7108
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,10,2.712
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,11,2.713
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,12,2.7092
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,13,2.6962
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,14,2.6306
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,15,2.4929
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,16,2.2787
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,17,1.9555
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,18,1.69
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,19,1.5763
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,20,1.4572
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,21,1.3816
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,22,1.3119
LARGEOFFICE,SPRING,ELECTRIC,WEEKDAY,23,1.2603
LARGEOFFICE,SPRING,GAS,WEEKEND,0,2.0298
LARGEOFFICE,SPRING,GAS,WEEKEND,1,2.03
LARGEOFFICE,SPRING,GAS,WEEKEND,2,2.0318
LARGEOFFICE,SPRING,GAS,WEEKEND,3,2.0383
LARGEOFFICE,SPRING,GAS,WEEKEND,4,2.0713
LARGEOFFICE,SPRING,GAS,WEEKEND,5,2.1623
LARGEOFFICE,SPRING,GAS,WEEKEND,6,2.3141
LARGEOFFICE,SPRING,GAS,WEEKEND,7,2.4168
LARGEOFFICE,SPRING,GAS,WEEKEND,8,2.4555
LARGEOFFICE,SPRING,GAS,WEEKEND,9,2.4655
LARGEOFFICE,SPRING,GAS,WEEKEND,10,2.4676
LARGEOFFICE,SPRING,GAS,WEEKEND,11,2.4609
LARGEOFFICE,SPRING,GAS,WEEKEND,12,2.4416
LARGEOFFICE,SPRING,GAS,WEEKEND,13,2.4151
LARGEOFFICE,SPRING,GAS,WEEKEND,14,2.3786
LARGEOFFICE,SPRING,GAS,WEEKEND,15,2.3238
LARGEOFFICE,SPRING,GAS,WEEKEND,16,2.2361
LARGEOFFICE,SPRING,GAS,WEEKEND,17,2.1217
LARGEOFFICE,SPRING,GAS,WEEKEND,18,1.9982
LARGEOFFICE,SPRING,GAS,WEEKEND,19,1.9768
LARGEOFFICE,SPRING,GAS,WEEKEND,20,2.0215
LARGEOFFICE,SPRING,GAS,WEEKEND,21,2.0316
LARGEOFFICE,SPRING,GAS,WEEKEND,22,2.0315
LARGEOFFICE,SPRING,GAS,WEEKEND,23,2.0301
LARGEOFFICE,SPRING,GAS,WEEKDAY,0,1.9398
LARGEOFFICE,SPRING,GAS,WEEKDAY,1,1.9466
LARGEOFFICE,SPRING,GAS,WEEKDAY,2,1.9843
LARGEOFFICE,SPRING,GAS,WEEKDAY,3,2.0192
LARGEOFFICE,SPRING,GAS,WEEKDAY,4,2.1023
LARGEOFFICE,SPRING,GAS,WEEKDAY,5,2.3441
LARGEOFFICE,SPRING,GAS,WEEKDAY,6,2.8405
LARGEOFFICE,SPRING,GAS,WEEKDAY,7,3.1354
LARGEOFFICE,SPRING,GAS,WEEKDAY,8,3.2407
LARGEOFFICE,SPRING,GAS,WEEKDAY,9,3.2763
LARGEOFFICE,SPRING,GAS,WEEKDAY,10,3.2871
LARGEOFFICE,SPRING,GAS,WEEKDAY,11,3.2838
LARGEOFFICE,SPRING,GAS,WEEKDAY,12,3.2753
LARGEOFFICE,SPRING,GAS,WEEKDAY,13,3.239
LARGEOFFICE,SPRING,GAS,WEEKDAY,14,3.1184
LARGEOFFICE,SPRING,GAS,WEEKDAY,15,2.8536
LARGEOFFICE,SPRING,GAS,WEEKDAY,16,2.5696
LARGEOFFICE,SPRING,GAS,WEEKDAY,17,2.3358
LARGEOFFICE,SPRING,GAS,WEEKDAY,18,2.1672
LARGEOFFICE,SPRING,GAS,WEEKDAY,19,2.0284
LARGEOFFICE,SPRING,GAS,WEEKDAY,20,1.9598
LARGEOFFICE,SPRING,GAS,WEEKDAY,21,1.9445
LARGEOFFICE,SPRING,GAS,WEEKDAY,22,1.9415
LARGEOFFICE,SPRING,GAS,WEEKDAY,23,1.94
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,0,1.2071
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,1,1.2054
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,2,1.2065
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,3,1.2197
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,4,1.2484
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,5,1.258
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,6,1.3506
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,7,1.4645
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,8,1.5365
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,9,1.561
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,10,1.5605
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,11,1.5493
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,12,1.5065
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,13,1.466
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,14,1.42
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,15,1.3841
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,16,1.342
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,17,1.2912
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,18,1.2754
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,19,1.2719
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,20,1.2512
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,21,1.235
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,22,1.2222
LARGEOFFICE,SUMMER,ELECTRIC,WEEKEND,23,1.2226
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,0,1.2517
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,1,1.2495
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,2,1.263
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,3,1.3586
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,4,1.6081
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,5,1.9758
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,6,2.3757
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,7,2.596
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,8,2.684
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,9,2.7064
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,10,2.7065
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,11,2.7091
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,12,2.7062
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,13,2.6941
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,14,2.6257
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,15,2.4837
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,16,2.2675
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,17,1.9353
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,18,1.7053
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,19,1.5768
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,20,1.4575
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,21,1.3835
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,22,1.3127
LARGEOFFICE,SUMMER,ELECTRIC,WEEKDAY,23,1.2607
LARGEOFFICE,SUMMER,GAS,WEEKEND,0,2.0175
LARGEOFFICE,SUMMER,GAS,WEEKEND,1,2.0177
LARGEOFFICE,SUMMER,GAS,WEEKEND,2,2.0195
LARGEOFFICE,SUMMER,GAS,WEEKEND,3,2.0261
LARGEOFFICE,SUMMER,GAS,WEEKEND,4,2.0603
LARGEOFFICE,SUMMER,GAS,WEEKEND,5,2.1536
LARGEOFFICE,SUMMER,GAS,WEEKEND,6,2.3075
LARGEOFFICE,SUMMER,GAS,WEEKEND,7,2.4075
LARGEOFFICE,SUMMER,GAS,WEEKEND,8,2.4429
LARGEOFFICE,SUMMER,GAS,WEEKEND,9,2.4516
LARGEOFFICE,SUMMER,GAS,WEEKEND,10,2.4534
LARGEOFFICE,SUMMER,GAS,WEEKEND,11,2.4463
LARGEOFFICE,SUMMER,GAS,WEEKEND,12,2.4268
LARGEOFFICE,SUMMER,GAS,WEEKEND,13,2.4003
LARGEOFFICE,SUMMER,GAS,WEEKEND,14,2.3635
LARGEOFFICE,SUMMER,GAS,WEEKEND,15,2.3082
LARGEOFFICE,SUMMER,GAS,WEEKEND,16,2.2195
LARGEOFFICE,SUMMER,GAS,WEEKEND,17,2.1044
LARGEOFFICE,SUMMER,GAS,WEEKEND,18,1.9817
LARGEOFFICE,SUMMER,GAS,WEEKEND,19,1.963
LARGEOFFICE,SUMMER,GAS,WEEKEND,20,2.0089
LARGEOFFICE,SUMMER,GAS,WEEKEND,21,2.0192
LARGEOFFICE,SUMMER,GAS,WEEKEND,22,2.0191
LARGEOFFICE,SUMMER,GAS,WEEKEND,23,2.0179
LARGEOFFICE,SUMMER,GAS,WEEKDAY,0,1.9269
LARGEOFFICE,SUMMER,GAS,WEEKDAY,1,1.9341
LARGEOFFICE,SUMMER,GAS,WEEKDAY,2,1.9734
LARGEOFFICE,SUMMER,GAS,WEEKDAY,3,2.0066
LARGEOFFICE,SUMMER,GAS,WEEKDAY,4,2.0911
LARGEOFFICE,SUMMER,GAS,WEEKDAY,5,2.3391
LARGEOFFICE,SUMMER,GAS,WEEKDAY,6,2.846
LARGEOFFICE,SUMMER,GAS,WEEKDAY,7,3.1158
LARGEOFFICE,SUMMER,GAS,WEEKDAY,8,3.2054
LARGEOFFICE,SUMMER,GAS,WEEKDAY,9,3.2362
LARGEOFFICE,SUMMER,GAS,WEEKDAY,10,3.2446
LARGEOFFICE,SUMMER,GAS,WEEKDAY,11,3.2407
LARGEOFFICE,SUMMER,GAS,WEEKDAY,12,3.2323
LARGEOFFICE,SUMMER,GAS,WEEKDAY,13,3.1946
LARGEOFFICE,SUMMER,GAS,WEEKDAY,14,3.0693
LARGEOFFICE,SUMMER,GAS,WEEKDAY,15,2.7973
LARGEOFFICE,SUMMER,GAS,WEEKDAY,16,2.5188
LARGEOFFICE,SUMMER,GAS,WEEKDAY,17,2.2953
LARGEOFFICE,SUMMER,GAS,WEEKDAY,18,2.1363
LARGEOFFICE,SUMMER,GAS,WEEKDAY,19,2.0026
LARGEOFFICE,SUMMER,GAS,WEEKDAY,20,1.9413
LARGEOFFICE,SUMMER,GAS,WEEKDAY,21,1.9304
LARGEOFFICE,SUMMER,GAS,WEEKDAY,22,1.9282
LARGEOFFICE,SUMMER,GAS,WEEKDAY,23,1.9271
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,0,1.2106
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,1,1.2089
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,2,1.2127
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,3,1.219
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,4,1.24
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,5,1.2764
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,6,1.3281
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,7,1.3838
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,8,1.4631
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,9,1.5156
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,10,1.5368
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,11,1.5337
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,12,1.5152
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,13,1.4729
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,14,1.4235
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,15,1.3659
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,16,1.3028
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,17,1.3055
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,18,1.2791
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,19,1.2566
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,20,1.243
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,21,1.2326
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,22,1.2246
LARGEOFFICE,FALL,ELECTRIC,WEEKEND,23,1.217
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,0,1.2529
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,1,1.2468
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,2,1.2532
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,3,1.2927
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,4,1.4309
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,5,1.7134
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,6,2.0848
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,7,2.3929
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,8,2.5576
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,9,2.6246
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,10,2.6401
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,11,2.6433
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,12,2.6458
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,13,2.6386
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,14,2.6033
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,15,2.5035
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,16,2.3284
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,17,2.1273
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,18,1.8411
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,19,1.6311
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,20,1.5024
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,21,1.4062
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,22,1.341
LARGEOFFICE,FALL,ELECTRIC,WEEKDAY,23,1.2824
LARGEOFFICE,FALL,GAS,WEEKEND,0,2.0341
LARGEOFFICE,FALL,GAS,WEEKEND,1,2.0338
LARGEOFFICE,FALL,GAS,WEEKEND,2,2.0343
LARGEOFFICE,FALL,GAS,WEEKEND,3,2.0376
LARGEOFFICE,FALL,GAS,WEEKEND,4,2.0521
LARGEOFFICE,FALL,GAS,WEEKEND,5,2.1029
LARGEOFFICE,FALL,GAS,WEEKEND,6,2.2132
LARGEOFFICE,FALL,GAS,WEEKEND,7,2.3526
LARGEOFFICE,FALL,GAS,WEEKEND,8,2.4348
LARGEOFFICE,FALL,GAS,WEEKEND,9,2.4627
LARGEOFFICE,FALL,GAS,WEEKEND,10,2.4696
LARGEOFFICE,FALL,GAS,WEEKEND,11,2.4689
LARGEOFFICE,FALL,GAS,WEEKEND,12,2.4583
LARGEOFFICE,FALL,GAS,WEEKEND,13,2.4367
LARGEOFFICE,FALL,GAS,WEEKEND,14,2.4072
LARGEOFFICE,FALL,GAS,WEEKEND,15,2.3653
LARGEOFFICE,FALL,GAS,WEEKEND,16,2.3008
LARGEOFFICE,FALL,GAS,WEEKEND,17,2.2049
LARGEOFFICE,FALL,GAS,WEEKEND,18,2.0886
LARGEOFFICE,FALL,GAS,WEEKEND,19,1.9924
LARGEOFFICE,FALL,GAS,WEEKEND,20,1.9896
LARGEOFFICE,FALL,GAS,WEEKEND,21,2.0275
LARGEOFFICE,FALL,GAS,WEEKEND,22,2.0354
LARGEOFFICE,FALL,GAS,WEEKEND,23,2.0351
LARGEOFFICE,FALL,GAS,WEEKDAY,0,1.9422
LARGEOFFICE,FALL,GAS,WEEKDAY,1,1.9442
LARGEOFFICE,FALL,GAS,WEEKDAY,2,1.9602
LARGEOFFICE,FALL,GAS,WEEKDAY,3,1.9965
LARGEOFFICE,FALL,GAS,WEEKDAY,4,2.0442
LARGEOFFICE,FALL,GAS,WEEKDAY,5,2.1751
LARGEOFFICE,FALL,GAS,WEEKDAY,6,2.4926
LARGEOFFICE,FALL,GAS,WEEKDAY,7,2.912
LARGEOFFICE,FALL,GAS,WEEKDAY,8,3.1196
LARGEOFFICE,FALL,GAS,WEEKDAY,9,3.1885
LARGEOFFICE,FALL,GAS,WEEKDAY,10,3.2114
LARGEOFFICE,FALL,GAS,WEEKDAY,11,3.2164
LARGEOFFICE,FALL,GAS,WEEKDAY,12,3.2111
LARGEOFFICE,FALL,GAS,WEEKDAY,13,3.1939
LARGEOFFICE,FALL,GAS,WEEKDAY,14,3.1311
LARGEOFFICE,FALL,GAS,WEEKDAY,15,2.9669
LARGEOFFICE,FALL,GAS,WEEKDAY,16,2.7021
LARGEOFFICE,FALL,GAS,WEEKDAY,17,2.4489
LARGEOFFICE,FALL,GAS,WEEKDAY,18,2.2515
LARGEOFFICE,FALL,GAS,WEEKDAY,19,2.105
LARGEOFFICE,FALL,GAS,WEEKDAY,20,1.9976
LARGEOFFICE,FALL,GAS,WEEKDAY,21,1.9532
LARGEOFFICE,FALL,GAS,WEEKDAY,22,1.9451
LARGEOFFICE,FALL,GAS,WEEKDAY,23,1.9432
LODGING,WINTER,ELECTRIC,WEEKEND,0,0.9487
LODGING,WINTER,ELECTRIC,WEEKEND,1,0.8929
LODGING,WINTER,ELECTRIC,WEEKEND,2,0.8724
LODGING,WINTER,ELECTRIC,WEEKEND,3,0.876
LODGING,WINTER,ELECTRIC,WEEKEND,4,0.9224
LODGING,WINTER,ELECTRIC,WEEKEND,5,1.11
LODGING,WINTER,ELECTRIC,WEEKEND,6,1.2642
LODGING,WINTER,ELECTRIC,WEEKEND,7,1.3161
LODGING,WINTER,ELECTRIC,WEEKEND,8,1.3559
LODGING,WINTER,ELECTRIC,WEEKEND,9,1.299
LODGING,WINTER,ELECTRIC,WEEKEND,10,1.2228
LODGING,WINTER,ELECTRIC,WEEKEND,11,1.2219
LODGING,WINTER,ELECTRIC,WEEKEND,12,1.2187
LODGING,WINTER,ELECTRIC,WEEKEND,13,1.2036
LODGING,WINTER,ELECTRIC,WEEKEND,14,1.1847
LODGING,WINTER,ELECTRIC,WEEKEND,15,1.2076
LODGING,WINTER,ELECTRIC,WEEKEND,16,1.2618
LODGING,WINTER,ELECTRIC,WEEKEND,17,1.3666
LODGING,WINTER,ELECTRIC,WEEKEND,18,1.5169
LODGING,WINTER,ELECTRIC,WEEKEND,19,1.5623
LODGING,WINTER,ELECTRIC,WEEKEND,20,1.5291
LODGING,WINTER,ELECTRIC,WEEKEND,21,1.4275
LODGING,WINTER,ELECTRIC,WEEKEND,22,1.2271
LODGING,WINTER,ELECTRIC,WEEKEND,23,1.0385
LODGING,WINTER,ELECTRIC,WEEKDAY,0,0.9488
LODGING,WINTER,ELECTRIC,WEEKDAY,1,0.8938
LODGING,WINTER,ELECTRIC,WEEKDAY,2,0.8728
LODGING,WINTER,ELECTRIC,WEEKDAY,3,0.8763
LODGING,WINTER,ELECTRIC,WEEKDAY,4,0.961
LODGING,WINTER,ELECTRIC,WEEKDAY,5,1.1738
LODGING,WINTER,ELECTRIC,WEEKDAY,6,1.3252
LODGING,WINTER,ELECTRIC,WEEKDAY,7,1.3485
LODGING,WINTER,ELECTRIC,WEEKDAY,8,1.3623
LODGING,WINTER,ELECTRIC,WEEKDAY,9,1.2978
LODGING,WINTER,ELECTRIC,WEEKDAY,10,1.2217
LODGING,WINTER,ELECTRIC,WEEKDAY,11,1.224
LODGING,WINTER,ELECTRIC,WEEKDAY,12,1.2218
LODGING,WINTER,ELECTRIC,WEEKDAY,13,1.2037
LODGING,WINTER,ELECTRIC,WEEKDAY,14,1.1867
LODGING,WINTER,ELECTRIC,WEEKDAY,15,1.2096
LODGING,WINTER,ELECTRIC,WEEKDAY,16,1.2617
LODGING,WINTER,ELECTRIC,WEEKDAY,17,1.3694
LODGING,WINTER,ELECTRIC,WEEKDAY,18,1.5159
LODGING,WINTER,ELECTRIC,WEEKDAY,19,1.5616
LODGING,WINTER,ELECTRIC,WEEKDAY,20,1.5265
LODGING,WINTER,ELECTRIC,WEEKDAY,21,1.4235
LODGING,WINTER,ELECTRIC,WEEKDAY,22,1.2171
LODGING,WINTER,ELECTRIC,WEEKDAY,23,1.0357
